objectID*,cazaID,Caza_Name,YearMonthDay,Syrian_Ref,Population,Ethnicity,Shape_Length,Shape_Area,Sunni,Shia_Nexus,Christian,FracIndx,Majority_Group,Pal_Ref_Syr,Pal_Ref,Inc_Index,Dist_Bord_km,Dist_Cap_km,Syr_Cross,Rainfall_mm,Water_Incdex,Illiteracy
543,23,Hasbaya,20141130,5800,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,73.2,18.7,16
530,10,Jbeil,20141130,5410,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,73.2,15.8,12
540,20,Jezzine,20141130,3021,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,94.3,11,14
531,11,Kesrwane,20141130,5379,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,73.2,5.8,8
544,24,Marjayoun,20141130,7771,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,44.5,27.8,24
539,19,Rachaya,20141130,11533,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,73.2,24.1,14
541,21,Saida,20141130,48064,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,44.5,4.2,12
545,25,Sour,20141130,32028,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,44.5,15,17
524,4,Tripoli,20141130,62432,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,115.3,3.6,14
537,17,West Bekaa,20141130,68221,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,73.2,6,16
533,13,Zahle,20141130,185517,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,73.2,5.6,12
525,5,Zgharta,20141130,13688,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,115.3,12.7,15
547,1,Akkar,20141231,108910,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,127.7,31.9,30
562,16,Aley,20141231,61582,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,128,23.5,8
561,15,Baabda,20141231,94727,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,128,33.7,11
552,6,Baalbek,20141231,130491,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,106.2,28.1,18
555,9,Bcharre,20141231,3098,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,127.7,17,20
560,14,Beirut,20141231,31196,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,128,2.6,9
572,26,Bent Jbeil,20141231,8393,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,87.9,54.5,16
564,18,Chouf,20141231,53609,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,128,8.6,12
554,8,El Batroun,20141231,17424,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,127.7,25.3,15
548,2,El Hermel,20141231,6372,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,127.7,33.1,23
553,7,El Koura,20141231,16850,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,127.7,53.9,9
558,12,El Meten,20141231,57717,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,106.2,6.8,9
549,3,El Minieh Dennie,20141231,62366,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,127.7,23.9,25
568,22,El Nabatieh,20141231,29643,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,87.9,8.4,15
569,23,Hasbaya,20141231,5890,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,106.2,18.7,16
556,10,Jbeil,20141231,5524,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,106.2,15.8,12
566,20,Jezzine,20141231,3154,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,128,11,14
557,11,Kesrwane,20141231,15669,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,106.2,5.8,8
570,24,Marjayoun,20141231,7978,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,87.9,27.8,24
565,19,Rachaya,20141231,11612,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,106.2,24.1,14
567,21,Saida,20141231,48736,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,87.9,4.2,12
571,25,Sour,20141231,32438,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,87.9,15,17
550,4,Tripoli,20141231,62747,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,127.7,3.6,14
563,17,West Bekaa,20141231,68706,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,106.2,6,16
559,13,Zahle,20141231,187733,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,106.2,5.6,12
551,5,Zgharta,20141231,13840,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,127.7,12.7,15
573,1,Akkar,20150129,108364,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,134.6,31.9,30
588,16,Aley,20150129,62756,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,132.7,23.5,8
587,15,Baabda,20150129,96547,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,132.7,33.7,11
578,6,Baalbek,20150129,130823,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,126.5,28.1,18
581,9,Bcharre,20150129,3099,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,134.6,17,20
586,14,Beirut,20150129,31645,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,132.7,2.6,9
598,26,Bent Jbeil,20150129,8550,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,109.7,54.5,16
590,18,Chouf,20150129,54229,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,132.7,8.6,12
580,8,El Batroun,20150129,17446,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,134.6,25.3,15
574,2,El Hermel,20150129,6442,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,134.6,33.1,23
579,7,El Koura,20150129,16989,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,134.6,53.9,9
584,12,El Meten,20150129,58967,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,126.5,6.8,9
575,3,El Minieh Dennie,20150129,62325,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,134.6,23.9,25
594,22,El Nabatieh,20150129,30064,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,109.7,8.4,15
595,23,Hasbaya,20150129,5924,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,126.5,18.7,16
582,10,Jbeil,20150129,5620,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,126.5,15.8,12
592,20,Jezzine,20150129,3212,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,132.7,11,14
583,11,Kesrwane,20150129,15946,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,126.5,5.8,8
596,24,Marjayoun,20150129,8094,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,109.7,27.8,24
591,19,Rachaya,20150129,11664,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,126.5,24.1,14
593,21,Saida,20150129,49232,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,109.7,4.2,12
597,25,Sour,20150129,32730,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,109.7,15,17
576,4,Tripoli,20150129,61762,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,134.6,3.6,14
589,17,West Bekaa,20150129,69317,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,126.5,6,16
585,13,Zahle,20150129,189268,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,126.5,5.6,12
577,5,Zgharta,20150129,13833,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,134.6,12.7,15
599,1,Akkar,20150228,107775,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,112.4,31.9,30
614,16,Aley,20150228,64185,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,114.3,23.5,8
613,15,Baabda,20150228,98427,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,114.3,33.7,11
604,6,Baalbek,20150228,131201,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,124.5,28.1,18
607,9,Bcharre,20150228,3105,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,112.4,17,20
612,14,Beirut,20150228,32255,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,114.3,2.6,9
624,26,Bent Jbeil,20150228,8689,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,80.4,54.5,16
616,18,Chouf,20150228,55124,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,114.3,8.6,12
606,8,El Batroun,20150228,17380,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,112.4,25.3,15
600,2,El Hermel,20150228,6614,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,112.4,33.1,23
605,7,El Koura,20150228,17125,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,112.4,53.9,9
610,12,El Meten,20150228,60836,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,124.5,6.8,9
601,3,El Minieh Dennie,20150228,62705,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,112.4,23.9,25
620,22,El Nabatieh,20150228,30201,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,80.4,8.4,15
621,23,Hasbaya,20150228,5951,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,124.5,18.7,16
608,10,Jbeil,20150228,6004,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,124.5,15.8,12
618,20,Jezzine,20150228,3278,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,114.3,11,14
609,11,Kesrwane,20150228,16577,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,124.5,5.8,8
622,24,Marjayoun,20150228,8111,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,80.4,27.8,24
617,19,Rachaya,20150228,11984,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,124.5,24.1,14
619,21,Saida,20150228,49586,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,80.4,4.2,12
623,25,Sour,20150228,32993,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,80.4,15,17
602,4,Tripoli,20150228,61884,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,112.4,3.6,14
615,17,West Bekaa,20150228,69982,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,124.5,6,16
611,13,Zahle,20150228,191773,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,124.5,5.6,12
603,5,Zgharta,20150228,13776,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,112.4,12.7,15
599,1,Akkar,20150331,108683,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,112.4,31.9,30
614,16,Aley,20150331,65044,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,114.3,23.5,8
613,15,Baabda,20150331,99844,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,114.3,33.7,11
604,6,Baalbek,20150331,132381,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,124.5,28.1,18
607,9,Bcharre,20150331,3109,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,112.4,17,20
612,14,Beirut,20150331,32545,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,114.3,2.6,9
624,26,Bent Jbeil,20150331,8702,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,80.4,54.5,16
616,18,Chouf,20150331,55870,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,114.3,8.6,12
606,8,El Batroun,20150331,17498,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,112.4,25.3,15
600,2,El Hermel,20150331,6722,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,112.4,33.1,23
605,7,El Koura,20150331,17530,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,112.4,53.9,9
610,12,El Meten,20150331,62090,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,124.5,6.8,9
601,3,El Minieh Dennie,20150331,63316,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,112.4,23.9,25
620,22,El Nabatieh,20150331,30287,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,80.4,8.4,15
621,23,Hasbaya,20150331,5350,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,124.5,18.7,16
608,10,Jbeil,20150331,6269,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,124.5,15.8,12
618,20,Jezzine,20150331,3314,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,114.3,11,14
609,11,Kesrwane,20150331,17172,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,124.5,5.8,8
622,24,Marjayoun,20150331,8162,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,80.4,27.8,24
617,19,Rachaya,20150331,12078,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,124.5,24.1,14
619,21,Saida,20150331,50147,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,80.4,4.2,12
623,25,Sour,20150331,33260,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,80.4,15,17
602,4,Tripoli,20150331,62370,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,112.4,3.6,14
615,17,West Bekaa,20150331,71058,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,124.5,6,16
611,13,Zahle,20150331,194264,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,124.5,5.6,12
603,5,Zgharta,20150331,13965,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,112.4,12.7,15
599,1,Akkar,20150430,109392,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,112.4,31.9,30
614,16,Aley,20150430,66178,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,114.3,23.5,8
613,15,Baabda,20150430,101457,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,114.3,33.7,11
604,6,Baalbek,20150430,132961,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,124.5,28.1,18
607,9,Bcharre,20150430,3131,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,112.4,17,20
612,14,Beirut,20150430,32614,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,114.3,2.6,9
624,26,Bent Jbeil,20150430,8784,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,80.4,54.5,16
616,18,Chouf,20150430,56631,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,114.3,8.6,12
606,8,El Batroun,20150430,17557,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,112.4,25.3,15
600,2,El Hermel,20150430,6779,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,112.4,33.1,23
605,7,El Koura,20150430,17770,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,112.4,53.9,9
610,12,El Meten,20150430,63353,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,124.5,6.8,9
601,3,El Minieh Dennie,20150430,63707,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,112.4,23.9,25
620,22,El Nabatieh,20150430,30428,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,80.4,8.4,15
621,23,Hasbaya,20150430,5937,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,124.5,18.7,16
608,10,Jbeil,20150430,6564,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,124.5,15.8,12
618,20,Jezzine,20150430,3340,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,114.3,11,14
609,11,Kesrwane,20150430,17573,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,124.5,5.8,8
622,24,Marjayoun,20150430,8172,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,80.4,27.8,24
617,19,Rachaya,20150430,12118,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,124.5,24.1,14
619,21,Saida,20150430,50509,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,80.4,4.2,12
623,25,Sour,20150430,33455,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,80.4,15,17
602,4,Tripoli,20150430,62716,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,112.4,3.6,14
615,17,West Bekaa,20150430,71540,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,124.5,6,16
611,13,Zahle,20150430,195421,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,124.5,5.6,12
603,5,Zgharta,20150430,14050,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,112.4,12.7,15
